"obs1","obs2","obs3","obs4","obs5","obs6","obs7","obs8","obs9","obs10","obs11","obs12","obs13","obs14","obs15","obs16","obs17","obs18","obs19","obs20","obs21","obs22","obs23","obs24","obs25","obs26","obs27","obs28","obs29","obs30","obs31","obs32","obs33","obs34","obs35","obs36","obs37","obs38","obs39","obs40","obs41","obs42","obs43","obs44","obs45","obs46","obs47","obs48","obs49","obs50","obs51","obs52","obs53","obs54","obs55","obs56","obs57","obs58","obs59","obs60","obs61","obs62","obs63","obs64","sd","mean"
"sample26",9.86136832930743,9.82941788045732,2.43194635590772,2.5195443961139,2.6922517056994,4.04057487087637,3.07874655346689,10.6169955982915,0.970938515288933,12.4677481067352,5.11644185999666,6.44115370562288,4.4199492845411,4.27687374122991,3.93567503337489,3.69824668404449,12.1000974032103,6.86677369815509,3.20229231523435,4.10539098811796,2.49357051172848,2.43679924442929,4.19301621289906,1.40840220167587,1.05385919173469,3.06817784689366,3.59673052116662,2.01273937886372,5.23536050795279,2.7792611423047,8.77322965929637,1.15241898797605,4.98797646615272,2.22094201685816,4.21579770117477,1.75483640992627,4.26562914553237,1.14007740863018,2.75399096430526,1.81332881841458,1.56667585261652,4.42797069836053,2.34269232748634,3.04664741285855,4.2137562767593,4.64136399465536,1.72704610062345,3.44211792136351,3.40701476189725,6.53819210040357,3.33877824983425,15.1976352017524,1.70438248524628,1.39159847951087,1.58631258317696,2.84341989448703,7.60730389061542,3.77689725609054,7.03447117108635,0.606359940034648,4.09822926981882,1.1499853337995,0.936593238218088,12.250577815176,3.20602338903976,4.26413427530405
"sample27",4.1726284906495,0.599946252448395,1.22856966712676,2.19794129516537,3.10612303560253,0.667350569082101,5.3957840377813,2.60876818386452,4.72887115599003,4.2022816719455,9.03965560479303,3.16718518892607,5.45170635902057,5.9958582274714,2.29181293267501,20.0241038904353,6.46051211748721,3.26589025989297,3.06280071937526,1.52012830930395,4.69695789051496,4.6820818946253,2.29817393915329,2.67059301011853,4.70434397903962,1.93332425656573,3.27422135907677,2.84117356649739,3.70705318597918,2.31074578256172,9.40488101140466,4.05723567787791,8.94951864843829,1.83800793389277,0.723808281383599,1.81778530856496,3.12220250239795,7.39129059201682,3.55747574039514,0.961663562852801,7.05872535642857,3.99407226592808,1.26479193484127,4.45622430786054,1.65553347723101,0.444988391814589,3.78082077347884,5.98279353416744,3.142705557767,2.12431167957595,15.5387649058248,3.90546907427927,1.23857781899783,1.76431607185219,1.4638928990247,0.770084476460905,1.73323291487528,4.38966523289161,2.54049483752388,7.33488493474154,7.43856257421369,4.82630640294361,4.77096777994666,3.4133966126842,3.31669478149824,4.04943812355856
"sample28",1.71008620288733,6.26748051236998,2.2310308661321,2.68593794849499,9.17153111813691,3.97783269682706,4.59021752453514,4.30549458112994,3.34927776232432,3.92939244719017,2.09923741527873,3.22465822301866,1.16288405335257,2.2174772806936,4.07092796064789,3.56325905975368,2.10136022607292,8.84177062460679,1.57339010073752,3.48938202217018,3.57166962574153,0.816805432145191,2.22665472268342,2.62790080753851,2.14453274409454,1.92691279937389,7.30114867035801,2.7421430911391,0.441303016916396,1.60609944870301,5.03638831865546,4.40516270000949,6.48831152591103,5.73797779704292,0.41339033607897,7.99334746630058,4.53094784365723,4.30803166477969,2.70183475632554,2.30507159900988,1.22442444122849,2.44355532001892,8.070347581858,1.61424059624352,8.48160344488527,4.26148898590697,0.36084080666434,2.80896125689193,2.28459496408305,3.27693721178004,1.5022036490874,0.887604514904551,8.27751718228619,1.76993111979487,2.54184570724697,6.29314481252109,0.886766417864615,5.94276719327754,3.58325720737742,1.81867447552023,0.799208529590358,4.07541783001377,1.00757564102997,8.35873613000264,2.35722425920286,3.53843606270161
"sample29",7.18573263967501,2.94102975154295,3.21632734713184,4.75030207051228,13.4809263978816,1.8845647935916,3.17211394833281,0.935212965646222,10.4949907030699,0.260277033094215,4.99309258110964,0.88183840929646,9.25731860767793,15.4849951566588,1.21092039989722,0.51622694210822,0.513843836099017,6.32631137557881,3.41623884695577,0.991374830127576,2.38615323247939,7.09012875443211,5.07284876729069,3.4899572752558,2.04518364235139,5.35258071558397,6.07531751842776,6.09038402963232,10.3535740206019,3.91961337684045,3.37255534458456,7.09519783802755,4.40488866045794,10.5598850517966,3.53661034268997,1.32291549268606,4.96473339953016,2.89428115469688,2.47250723200075,3.31467920521448,9.06272089603281,0.467345405630712,1.36847053733985,2.22467945029709,1.14195622165962,9.39444242352319,0.619603925658056,4.11172578089023,4.45832879409054,0.906893558933285,5.09591801739449,1.99445657838068,6.77262136902482,2.70100721216828,5.77675544641315,4.59204786259571,4.45255669217302,1.68617138395519,1.8490513976576,1.47386594735379,0.989889975197096,8.3198330183485,13.1671636526156,0.945112257559141,3.51051556207284,4.39531642961658
"sample30",5.78471509635019,2.1977191214669,3.95558203154701,0.843488528804179,5.62758968893913,5.00015136561063,4.73146099051506,4.62304385078213,2.26148463043147,16.0305437300483,3.46094924719623,5.48365394643571,5.38391946705229,6.43973152880551,2.86566791172811,3.84593902225133,0.745772268726177,2.35212932550681,3.09075810452746,5.63807317630684,5.80881200778526,2.35561118422568,5.24314117573584,6.03259234360287,2.13798101162579,1.29228700209348,9.68185651403263,7.35354087883581,3.44186659096663,1.3754382726544,3.44233088688468,3.18412258426808,2.18001856234228,5.77039402341832,6.679561275642,3.54574013267857,3.6240505195285,5.03247500220268,1.64126280842198,5.72227890292032,8.69917962454878,1.31445259201408,1.91725988191224,3.5116431826091,1.86726585454132,2.55335075810835,0.880237417770269,9.16769334115019,3.65270018807215,4.47608625954893,4.61899334563637,6.15315419121834,2.64537201937902,5.56143749304921,0.448936621372404,4.04597003983256,6.46316511969036,1.09997123631441,3.31623090940414,4.72672011463245,4.03440615386817,1.25712409840679,3.65331322171283,7.28353711608299,2.59821899043054,4.2071239920902
"sample31",3.49351928204182,0.460277181171662,8.1282912820555,0.176129430784186,2.07560179874814,4.02949217335197,2.52951932352247,1.49513296789206,1.1236384458109,10.9984720742373,12.6100686449288,2.31401495900182,2.22445636486596,7.02230174121359,8.71596689588093,7.64371215612916,4.61029378202814,0.895273128732251,4.51793503920845,5.9549323312207,6.65385757813694,1.84661298860859,6.34857191073464,4.331091806188,0.796318255804843,2.60352870496223,9.90168021961709,1.36312694014863,1.81805769299889,3.07731123220688,3.91664495141111,3.40355292169118,9.48710031323291,5.79440283907283,4.64301191287352,8.25754343254522,10.2290580432394,6.8316334888898,2.23917302681604,5.9417063761333,4.64456922020866,2.42500852516251,2.06114346826976,3.76760017982771,6.12928874806577,10.3837510458292,0.514278486720276,1.94024643808121,0.930533165906406,5.04666753522317,1.73502305047423,2.32665482645803,9.69766175396765,2.536170435125,5.64144083685932,4.47709208831633,4.5115890652771,1.30704532185656,13.6027306827344,5.74836554937693,5.33016964517035,8.44931662785663,0.152393237563148,5.48560616116714,3.26580379468559,4.67730249583805
"sample32",0.802613575976483,1.36127151113205,2.27271008111507,1.01365897415492,6.43805245748212,5.00934808844977,5.17031889576574,3.61765875278017,5.41029098184371,6.6264814196563,2.2895073638926,0.487284611053795,1.80569906049919,0.86926411309231,2.51460840203749,5.82502476468895,1.43535752804843,3.0223083123044,1.66383444390351,4.45623121444723,5.32870943011195,2.9806154182514,6.07215143038089,9.20911294391789,2.03265016449106,2.45549760482478,8.01824730006496,5.39161963976375,3.08517428279199,2.56139967072571,2.25714031633804,5.06369033392855,9.85682286570336,2.80965063360594,0.655774502533419,7.24142475430266,2.35145951947512,4.55729768880192,2.07106505363961,1.08038530690749,6.03469840152036,2.4227179705418,5.25771317100744,0.42952270283546,2.60084655747616,3.77744891574259,0.968815635242974,6.26877982589759,2.79629506150639,4.60007662816132,4.24574515873137,1.01005232472012,9.84239829559645,1.67123537292147,4.00453734641918,2.49115987812114,2.18143348951897,7.64819887417316,2.29614443418587,1.42864178191632,4.30968701636188,2.3111111688972,2.68628239957341,2.65218627016847,2.34448246521671,3.61104909522065
"sample33",8.16133985910795,6.73551436111923,10.6479903521892,0.965791258740864,2.16460469097533,3.53981007844252,0.608509009459274,1.30197125429129,1.73620358446506,6.12346273898131,2.72429715036238,2.37726448580693,0.607486136142532,2.74183122223457,2.73355687849146,7.88102255541156,0.596847882607062,6.73457731197296,1.01010667898844,5.10149450320002,6.61025053246291,0.964658504939335,1.05812648106877,4.21209582967747,1.2391626615899,2.80881153068796,1.99028728321878,2.97103934377874,3.69891086316678,2.11353119690993,2.03179664800601,5.15099555702808,3.7230270173285,0.660479320380474,5.63959120507713,2.10531854149284,1.22595398578222,4.10048880777732,1.27913344518553,3.2258725781843,4.11541879635794,2.03979028377665,0.961347922736852,2.29394916786563,0.804740412479052,0.908548320794042,3.19510321278718,0.859611172417685,4.92212043353713,2.11623640865402,1.03626531077599,5.26052826455924,3.70827173869172,3.17488355802302,7.3400669156978,1.18162289277611,2.41511311095498,1.89942387461469,6.52716292526534,2.12315964584185,1.57056419066302,5.2237998674846,4.07475528889618,5.66256753483184,2.25790481172496,3.19872288401899
"sample34",2.31176920340756,4.2549733424343,0.728056193725935,10.9623050614054,0.816961794618809,3.42178057258129,4.51447653230947,8.21603506591601,0.616365886111025,2.28871214980665,2.86136129505329,1.44466347155976,5.01194329859102,2.05893065603329,1.65898667576749,4.35612993209382,3.72538088402879,1.2632277343806,3.38350708050061,10.6284882706867,3.83458495705411,6.44050895663776,7.23200870161378,1.27707845440181,0.937291892446777,3.4731458341239,1.12669411103146,4.94367081775542,1.15841526548705,2.3678631183726,5.23855069567036,2.89231800808598,8.04858710758467,7.49364252715436,2.29018621832702,0.590993573033243,4.0655196677976,5.49076858777648,3.92829088202197,7.60178262716514,1.7222024842589,4.29437936501827,2.81279543204626,5.66015828387252,8.44659671465663,4.32068378834885,0.76198760017963,5.42243503650304,2.51923874318602,0.176751546123193,4.13786033579507,2.71890137469805,6.52304719449193,1.77192806185332,2.86797600821336,17.4147382022454,5.88826784473065,0.869834640881057,2.15964598058201,5.06298513433169,4.1494778862215,2.04985473577248,1.71013765609808,0.80868380625501,3.03120218030039,3.89416445251432
"sample35",2.81416777491583,4.59934600275584,2.21669239181509,4.92130969467597,0.308383944177963,2.21120486941209,3.70995466537282,6.29239586705758,2.12264190207798,1.53395281216602,3.83091485349781,0.907618901259322,2.26389924875093,4.00639893455451,8.95300671762527,2.9353121217555,7.46039551181288,3.81460749512833,2.55233398930055,6.73979111957458,2.72579711989019,4.08140731615117,3.03891126834462,1.54080773850039,3.85140263534471,8.85037965403354,2.47802006811871,1.0567501163368,7.62753039583307,3.82078168056476,1.77631005288941,2.76896067715332,4.2308099358286,2.70592528956708,2.84916454473703,3.40042816801148,4.88512338381609,6.76176974974556,4.89733556878183,2.13158335615171,1.84945032957812,2.40908162023945,1.92213400726838,7.19494068445715,2.85436581950435,8.37617105673617,3.943105579396,7.13797640094544,4.15215545949887,2.62456432576416,4.15915850346401,2.1327350009273,9.15263913594078,3.25847520168437,12.0169591132128,3.31395718443174,2.10861629746123,5.81755922487708,6.10430658541849,0.889804090559598,4.46728081097141,4.13134316803404,1.10825196228505,0.143511750933754,2.42233282322366,3.92096985704807
"sample36",5.14360575508684,3.90599357719116,0.981141270432112,1.57839419277985,8.23684302668009,5.89820024865597,10.254126047025,9.74951955842394,0.63151330927884,2.53554536425838,0.762347412558894,2.31806570429697,4.46210025472238,5.04867785874345,0.105851618284677,4.78272982648433,0.626785475492945,4.25488610834132,2.65329466394781,6.16178354432828,4.55992093461576,4.91237696390045,10.7630264341267,10.9480112138856,5.03475112921151,1.83628513031469,4.92705419976706,2.16339122124758,5.74960368228181,4.01663846204521,3.7043695461276,8.4241745825576,3.690736860441,6.64909534370955,0.928507689104012,3.46256271135347,6.8333608102424,2.27058018135551,7.70183543658532,2.87514707112922,1.80602671949794,2.20206507109237,2.55319509857918,2.48044534663217,2.55985580903492,4.8154245828462,6.10508280836105,7.52164812019409,0.250104604055719,2.6638797746382,1.23918616673781,5.80115835569732,3.54408197777428,3.43499352532781,1.4555003577928,3.60494450921931,3.97783725611484,1.92459843596566,4.21179264760138,3.12783820350668,5.63460256669222,0.91665114714014,1.00666584289182,1.91803041131966,2.63977579530267,4.00466318374576
"sample37",11.776610757822,5.14183327200929,1.77385613498353,1.29525017757495,3.29667534841456,6.55216987187814,1.37953419319436,4.12342380091686,1.56425711629957,3.4372811441648,2.0516986579416,9.95908449637614,1.12697884332756,1.50334005937557,2.27354063096351,3.64150344581216,0.790831328789999,2.58039457200431,2.8869938870796,1.03632035705046,6.8011673314658,1.05189611134144,2.53201748097727,1.03840028308855,8.03340600902834,5.78719910728381,1.74037184164469,1.79309401450454,3.01774289769445,4.66658360763335,8.81324826380149,11.7630227419929,0.968508770456412,0.363410641933038,3.34234538039952,0.9212610789889,3.41525607920868,0.851187948739155,1.3160920101063,3.51215005158152,7.38565224704047,4.27106814180333,11.8196831143536,8.68949010166173,12.9954270138794,5.8612097524607,4.96770279961488,4.74239030228304,4.33258881393451,8.17321502909582,1.99842652537227,1.26557507526759,4.54195292973972,3.78481513540444,3.87775924277851,4.82706579540752,6.07188429979236,3.83563241797623,0.807095775801481,4.63104706669016,0.840645786843611,2.43220762541119,3.91074071820209,1.37400541930706,3.11172435390155,4.02120657621829
"sample38",1.01533893964764,2.00843975519769,3.57605627224385,7.12606704714214,1.72559590066432,2.52006883747338,0.398525765936271,4.4262535496414,5.533590599913,3.14202662201325,4.07954496119879,1.71969437003939,5.30251509136178,4.16579367723379,5.97008082507631,3.18529284503231,8.44599343766738,3.38824675918452,2.80237157125853,4.14902708431296,8.99325516062482,4.87479364720679,3.24234520856071,3.30903342164305,7.88105204874875,8.68212217159797,8.73301674808459,2.80956727949652,1.46125555708245,3.6118674335017,5.15660583476774,2.9466448184084,5.37575336423311,8.16939009106783,5.08595855486444,22.9116451770172,1.08209613146325,4.92009045246667,1.54541004156983,3.89608496676002,2.05805464074202,6.57070085457756,6.09947591873674,2.8856089221016,8.3980023245817,1.52412492734121,2.34674700274552,4.29282753700509,7.46934662004426,8.82297762112498,3.6000549732573,0.813617877041591,1.98346924045573,7.08590165560404,2.96441379567527,5.58702292577543,4.73089441648652,1.80964220636324,4.62142360552026,7.64823821950967,0.391835320228875,12.9854762454313,1.86141161750856,0.29311402632481,3.52439524173872,4.62832647680606
"sample39",1.14391192684897,1.87236911270518,1.78090244740326,1.94988694969647,0.370853045147013,3.14030310078606,6.6040229867983,2.00293902923146,4.49105082515875,11.1772064239161,3.61553342042018,1.95307711390697,3.72309800353488,6.22512842261249,2.61150026395554,6.57939700710101,5.67359343231171,3.0480747508932,3.04681766195656,2.10565843237941,0.705329677412452,2.00963433291051,0.762686182160246,2.11687388044057,1.85142437661488,10.0818285514296,5.33673281074435,6.81313049765602,2.32957822326608,2.55831551241111,6.09859851441699,0.347593730797836,4.62280209807697,1.38354121627389,6.3020706564814,2.60652513521355,4.5930006656605,3.21037479571107,5.43593330539674,0.28232289164061,5.50545259722558,3.55870528467238,4.21057772657176,2.91345270424472,10.249811325953,3.80822004687259,6.19409463144782,5.94593573530698,2.40351330374123,4.45151580956724,1.02838483601243,2.78345243402481,3.13206388510139,1.89762218988451,7.23907792002798,1.78088786252696,4.9597705173851,1.97013750215762,2.53261445413644,2.48172791432746,0.949378787701647,4.35801889602228,5.18099404049875,2.78842740625913,2.38499880068372,3.6701165503617
"sample40",1.03333398457026,1.68291632384855,3.42987231843893,1.49196175103834,2.540616808342,0.427550232545179,1.72821205351987,2.56256529838659,1.17270499018754,1.8096941099556,6.59981712058321,5.78894340886233,3.52918165947934,7.44328760723021,5.19956410470521,16.6124928497033,2.01459637268119,2.51660414914354,9.59300963787613,19.4202542847717,2.80010255617337,1.79038196128636,2.53334816380593,6.22986063057434,0.966220345350947,1.66712769565962,1.26055709858653,1.78749058247869,4.87151081549788,1.91344336173672,1.70769155466851,2.82294130088749,1.04643964846584,7.36781243209467,2.84756148867728,6.41207383284875,7.69381591772714,3.16210209711434,0.844718678489471,2.44195917024329,3.08704867991514,0.910319460421802,2.29059095995036,4.73838613906984,4.98345602609665,1.84843685955831,5.66224901504009,4.54059114972049,1.07357783129856,3.2474313551649,7.76304555322999,0.67768328022306,2.31693786031891,3.16371214963863,0.995749248844396,3.68409536638022,2.09121023819479,2.10495873777465,1.6637648425408,7.27301560893935,1.41602944157497,2.43231639476965,13.7432635321461,3.36872169862047,3.59604199218352,3.81001452855732
